taxi_id,trajectory_id,timestamp,source_point,target_point,date_depart
20000216,1388537474620000216,2014-01-01 00:51:14,POINT(-8.674083 41.153904),POINT(-8.617977 41.146353),2014-01-01 00:51:14
20000233,1388536379620000233,2014-01-01 00:32:59,POINT(-8.606772 41.150259),POINT(-8.595981 41.159799),2014-01-01 00:32:59
20000503,1388537398620000503,2014-01-01 00:49:58,POINT(-8.628804 41.160996),POINT(-8.680986 41.15619),2014-01-01 00:49:58
20000042,1388537616620000042,2014-01-01 00:53:36,POINT(-8.639694 41.159763),POINT(-8.617698 41.146353),2014-01-01 00:53:36
20000665,1388537013620000665,2014-01-01 00:43:33,POINT(-8.60094 41.16429),POINT(-8.610786 41.144859),2014-01-01 00:43:33
20000446,1388537809620000446,2014-01-01 00:56:49,POINT(-8.649414 41.154336),POINT(-8.582733 41.180769),2014-01-01 00:56:49
20000692,1388537324620000692,2014-01-01 00:48:44,POINT(-8.607168 41.115969),POINT(-8.608248 41.117787),2014-01-01 00:48:44
20000004,1388535658620000004,2014-01-01 00:20:58,POINT(-8.610264 41.146452),POINT(-8.640675 41.161374),2014-01-01 00:20:58
20000440,1388536544620000440,2014-01-01 00:35:44,POINT(-8.627076 41.166981),POINT(-8.655084 41.152968),2014-01-01 00:35:44
20000621,1388537789620000621,2014-01-01 00:56:29,POINT(-8.600022 41.182902),POINT(-8.583417 41.180796),2014-01-01 00:56:29
20000352,1388537420620000352,2014-01-01 00:50:20,POINT(-8.663517 41.172192),POINT(-8.639136 41.171706),2014-01-01 00:50:20
20000472,1388537302620000472,2014-01-01 00:48:22,POINT(-8.688915 41.173785),POINT(-8.567397 41.174631),2014-01-01 00:48:22
20000432,1388536031620000432,2014-01-01 00:27:11,POINT(-8.684874 41.222835),POINT(-8.613243 41.15439),2014-01-01 00:27:11
20000005,1388537867620000005,2014-01-01 00:57:47,POINT(-8.62911 41.156541),POINT(-8.602092 41.157288),2014-01-01 00:57:47
20000171,1388537773620000171,2014-01-01 00:56:13,POINT(-8.629758 41.179842),POINT(-8.618013 41.166828),2014-01-01 00:56:13
20000364,1388537242620000364,2014-01-01 00:47:22,POINT(-8.601822 41.157468),POINT(-8.601687 41.15709),2014-01-01 00:47:22
20000395,1388535967620000395,2014-01-01 00:26:07,POINT(-8.617626 41.146281),POINT(-8.612541 41.201325),2014-01-01 00:26:07
20000424,1388538017620000424,2014-01-01 01:00:17,POINT(-8.609481 41.151294),POINT(-8.608005 41.165721),2014-01-01 01:00:17
20000261,1388538089620000261,2014-01-01 01:01:29,POINT(-8.649495 41.154282),POINT(-8.63037 41.157999),2014-01-01 01:01:29
20000392,1388537620620000392,2014-01-01 00:53:40,POINT(-8.649558 41.167296),POINT(-8.618238 41.146236),2014-01-01 00:53:40
20000376,1388537991620000376,2014-01-01 00:59:51,POINT(-8.599635 41.149431),POINT(-8.619768 41.156262),2014-01-01 00:59:51
20000518,1388537875620000518,2014-01-01 00:57:55,POINT(-8.604783 41.161212),POINT(-8.61084 41.144814),2014-01-01 00:57:55
20000058,1388537666620000058,2014-01-01 00:54:26,POINT(-8.630937 41.167746),POINT(-8.611947 41.153616),2014-01-01 00:54:26
20000327,1388535252620000327,2014-01-01 00:14:12,POINT(-8.610948 41.145588),POINT(-8.64117 41.144139),2014-01-01 00:14:12
20000080,1388538546620000080,2014-01-01 01:09:06,POINT(-8.636103 41.164695),POINT(-8.636184 41.164614),2014-01-01 01:09:06
20000014,1388537009620000014,2014-01-01 00:43:29,POINT(-8.660637 41.149683),POINT(-8.591472 41.148225),2014-01-01 00:43:29
20000007,1388537307620000007,2014-01-01 00:48:27,POINT(-8.629317 41.163894),POINT(-8.662365 41.15394),2014-01-01 00:48:27
20000687,1388537038620000687,2014-01-01 00:43:58,POINT(-8.672625 41.149926),POINT(-8.612937 41.133501),2014-01-01 00:43:58
20000074,1388537760620000074,2014-01-01 00:56:00,POINT(-8.639892 41.159826),POINT(-8.619003 41.146245),2014-01-01 00:56:00
20000307,1388536231620000307,2014-01-01 00:30:31,POINT(-8.658576 41.150187),POINT(-8.611272 41.14485),2014-01-01 00:30:31
20000685,1388536480620000685,2014-01-01 00:34:40,POINT(-8.613279 41.154309),POINT(-8.61633 41.167593),2014-01-01 00:34:40
20000453,1388536547620000453,2014-01-01 00:35:47,POINT(-8.681679 41.156937),POINT(-8.598204 41.145678),2014-01-01 00:35:47
20000482,1388537389620000482,2014-01-01 00:49:49,POINT(-8.689149 41.173821),POINT(-8.617473 41.144436),2014-01-01 00:49:49
20000153,1388537092620000153,2014-01-01 00:44:52,POINT(-8.613279 41.154372),POINT(-8.586144 41.148207),2014-01-01 00:44:52
20000516,1388536844620000516,2014-01-01 00:40:44,POINT(-8.610759 41.145201),POINT(-8.583075 41.164776),2014-01-01 00:40:44
20000520,1388536167620000520,2014-01-01 00:29:27,POINT(-8.577261 41.161914),POINT(-8.613405 41.141421),2014-01-01 00:29:27
20000359,1388537777620000359,2014-01-01 00:56:17,POINT(-8.624835 41.132835),POINT(-8.614854 41.123826),2014-01-01 00:56:17
20000492,1388538306620000492,2014-01-01 01:05:06,POINT(-8.605971 41.129343),POINT(-8.610813 41.144742),2014-01-01 01:05:06
20000173,1388537945620000173,2014-01-01 00:59:05,POINT(-8.616195 41.145147),POINT(-8.615421 41.145795),2014-01-01 00:59:05
20000648,1388537687620000648,2014-01-01 00:54:47,POINT(-8.594847 41.14593),POINT(-8.600463 41.129208),2014-01-01 00:54:47
20000586,1388536924620000586,2014-01-01 00:42:04,POINT(-8.604846 41.161149),POINT(-8.689428 41.211387),2014-01-01 00:42:04
20000667,1388537982620000667,2014-01-01 00:59:42,POINT(-8.553348 41.17374),POINT(-8.526276 41.164506),2014-01-01 00:59:42
20000320,1388537965620000320,2014-01-01 00:59:25,POINT(-8.607186 41.146182),POINT(-8.606637 41.147352),2014-01-01 00:59:25
20000611,1388537573620000611,2014-01-01 00:52:53,POINT(-8.613999 41.142888),POINT(-8.64081 41.161428),2014-01-01 00:52:53
20000273,1388538363620000273,2014-01-01 01:06:03,POINT(-8.589285 41.169681),POINT(-8.607753 41.153535),2014-01-01 01:06:03
20000010,1388537495620000010,2014-01-01 00:51:35,POINT(-8.688591 41.173785),POINT(-8.640711 41.161203),2014-01-01 00:51:35
20000421,1388537816620000421,2014-01-01 00:56:56,POINT(-8.598654 41.170509),POINT(-8.681004 41.156136),2014-01-01 00:56:56
20000388,1388538078620000388,2014-01-01 01:01:18,POINT(-8.617734 41.146551),POINT(-8.640639 41.159889),2014-01-01 01:01:18
20000012,1388537294620000012,2014-01-01 00:48:14,POINT(-8.620911 41.150439),POINT(-8.610309 41.151951),2014-01-01 00:48:14
20000129,1388537888620000129,2014-01-01 00:58:08,POINT(-8.605368 41.162094),POINT(-8.613315 41.153976),2014-01-01 00:58:08
20000268,1388536305620000268,2014-01-01 00:31:45,POINT(-8.615556 41.140728),POINT(-8.597232 41.187384),2014-01-01 00:31:45
20000009,1388537956620000009,2014-01-01 00:59:16,POINT(-8.633808 41.152581),POINT(-8.681472 41.156667),2014-01-01 00:59:16
20000005,1388538483620000005,2014-01-01 01:08:03,POINT(-8.602083 41.157261),POINT(-8.589762 41.173524),2014-01-01 01:08:03
20000041,1388538210620000041,2014-01-01 01:03:30,POINT(-8.582499 41.180544),POINT(-8.538777 41.134698),2014-01-01 01:03:30
20000303,1388538378620000303,2014-01-01 01:06:18,POINT(-8.628345 41.157378),POINT(-8.622081 41.147595),2014-01-01 01:06:18
20000343,1388536727620000343,2014-01-01 00:38:47,POINT(-8.672067 41.150124),POINT(-8.608653 41.150871),2014-01-01 00:38:47
20000430,1388535818620000430,2014-01-01 00:23:38,POINT(-8.610948 41.145588),POINT(-8.63082 41.154705),2014-01-01 00:23:38
20000226,1388537734620000226,2014-01-01 00:55:34,POINT(-8.609715 41.140881),POINT(-8.63604 41.158953),2014-01-01 00:55:34
20000154,1388535798620000154,2014-01-01 00:23:18,POINT(-8.606988 41.150223),POINT(-8.606376 41.149818),2014-01-01 00:23:18
20000624,1388538111620000624,2014-01-01 01:01:51,POINT(-8.630937 41.167791),POINT(-8.613252 41.154435),2014-01-01 01:01:51
20000105,1388537399620000105,2014-01-01 00:49:59,POINT(-8.611992 41.153922),POINT(-8.615547 41.225463),2014-01-01 00:49:59
20000333,1388537945620000333,2014-01-01 00:59:05,POINT(-8.595225 41.148909),POINT(-8.614521 41.141565),2014-01-01 00:59:05
20000901,1388538024620000901,2014-01-01 01:00:24,POINT(-8.64864 41.169285),POINT(-8.628201 41.157297),2014-01-01 01:00:24
20000311,1388537824620000311,2014-01-01 00:57:04,POINT(-8.669817 41.153877),POINT(-8.615268 41.141259),2014-01-01 00:57:04
20000171,1388538488620000171,2014-01-01 01:08:08,POINT(-8.612172 41.17275),POINT(-8.628345 41.157279),2014-01-01 01:08:08
20000021,1388537157620000021,2014-01-01 00:45:57,POINT(-8.609418 41.151285),POINT(-8.518572 41.129676),2014-01-01 00:45:57
20000140,1388537964620000140,2014-01-01 00:59:24,POINT(-8.595153 41.148927),POINT(-8.613891 41.141259),2014-01-01 00:59:24
20000554,1388537270620000554,2014-01-01 00:47:50,POINT(-8.610813 41.14521),POINT(-8.48943 41.18751),2014-01-01 00:47:50
20000184,1388538041620000184,2014-01-01 01:00:41,POINT(-8.656623 41.161842),POINT(-8.612181 41.15376),2014-01-01 01:00:41
20000688,1388536880620000688,2014-01-01 00:41:20,POINT(-8.604927 41.149566),POINT(-8.510985 41.190957),2014-01-01 00:41:20
20000572,1388537638620000572,2014-01-01 00:53:58,POINT(-8.631675 41.160879),POINT(-8.625978 41.233743),2014-01-01 00:53:58
20000600,1388538131620000600,2014-01-01 01:02:11,POINT(-8.61327 41.154408),POINT(-8.609913 41.17968),2014-01-01 01:02:11
20000269,1388538127620000269,2014-01-01 01:02:07,POINT(-8.604036 41.161383),POINT(-8.623035 41.167584),2014-01-01 01:02:07
20000157,1388538142620000157,2014-01-01 01:02:22,POINT(-8.67411 41.15403),POINT(-8.618337 41.146272),2014-01-01 01:02:22
20000432,1388538481620000432,2014-01-01 01:08:01,POINT(-8.613234 41.154417),POINT(-8.638668 41.159196),2014-01-01 01:08:01
20000255,1388536394620000255,2014-01-01 00:33:14,POINT(-8.596971 41.159457),POINT(-8.606862 41.146794),2014-01-01 00:33:14
20000497,1388537143620000497,2014-01-01 00:45:43,POINT(-8.593551 41.170752),POINT(-8.6607 41.104035),2014-01-01 00:45:43
20000513,1388537421620000513,2014-01-01 00:50:21,POINT(-8.653086 41.166891),POINT(-8.617599 41.145903),2014-01-01 00:50:21
20000201,1388537049620000201,2014-01-01 00:44:09,POINT(-8.615421 41.146083),POINT(-8.645085 41.162454),2014-01-01 00:44:09
20000423,1388538272620000423,2014-01-01 01:04:32,POINT(-8.609634 41.151285),POINT(-8.613207 41.173605),2014-01-01 01:04:32
20000662,1388535858620000662,2014-01-01 00:24:18,POINT(-8.60022 41.182704),POINT(-8.614998 41.140899),2014-01-01 00:24:18
20000042,1388538395620000042,2014-01-01 01:06:35,POINT(-8.619768 41.148099),POINT(-8.606232 41.1642),2014-01-01 01:06:35
20000362,1388538018620000362,2014-01-01 01:00:18,POINT(-8.580249 41.159394),POINT(-8.607483 41.149467),2014-01-01 01:00:18
20000008,1388538291620000008,2014-01-01 01:04:51,POINT(-8.574723 41.142726),POINT(-8.609634 41.140836),2014-01-01 01:04:51
20000440,1388538461620000440,2014-01-01 01:07:41,POINT(-8.649423 41.154318),POINT(-8.624835 41.165739),2014-01-01 01:07:41
20000370,1388537368620000370,2014-01-01 00:49:28,POINT(-8.570862 41.166027),POINT(-8.607861 41.149098),2014-01-01 00:49:28
20000051,1388537649620000051,2014-01-01 00:54:09,POINT(-8.608662 41.14791),POINT(-8.616555 41.136984),2014-01-01 00:54:09
20000492,1388538776620000492,2014-01-01 01:12:56,POINT(-8.610858 41.144742),POINT(-8.610957 41.145642),2014-01-01 01:12:56
20000367,1388537804620000367,2014-01-01 00:56:44,POINT(-8.573139 41.144148),POINT(-8.613864 41.141142),2014-01-01 00:56:44
20000256,1388535941620000256,2014-01-01 00:25:41,POINT(-8.614035 41.176179),POINT(-8.638434 41.166558),2014-01-01 00:25:41
20000363,1388536820620000363,2014-01-01 00:40:20,POINT(-8.585154 41.176917),POINT(-8.609841 41.152401),2014-01-01 00:40:20
20000517,1388538184620000517,2014-01-01 01:03:04,POINT(-8.561358 41.130036),POINT(-8.613387 41.141493),2014-01-01 01:03:04
20000548,1388538186620000548,2014-01-01 01:03:06,POINT(-8.674038 41.153922),POINT(-8.617707 41.146632),2014-01-01 01:03:06
20000463,1388538008620000463,2014-01-01 01:00:08,POINT(-8.594496 41.155443),POINT(-8.609337 41.150637),2014-01-01 01:00:08
20000392,1388538515620000392,2014-01-01 01:08:35,POINT(-8.617806 41.147037),POINT(-8.624142 41.17815),2014-01-01 01:08:35
20000688,1388539065620000688,2014-01-01 01:17:45,POINT(-8.58249 41.180697),POINT(-8.602263 41.183334),2014-01-01 01:17:45
20000601,1388538262620000601,2014-01-01 01:04:22,POINT(-8.650008 41.154138),POINT(-8.619156 41.146227),2014-01-01 01:04:22
20000324,1388537933620000324,2014-01-01 00:58:53,POINT(-8.615754 41.147298),POINT(-8.679897 41.155038),2014-01-01 00:58:53
20000086,1388538824620000086,2014-01-01 01:13:44,POINT(-8.607051 41.115825),POINT(-8.574624 41.095782),2014-01-01 01:13:44
20000075,1388538069620000075,2014-01-01 01:01:09,POINT(-8.62839 41.157324),POINT(-8.576595 41.159376),2014-01-01 01:01:09
20000668,1388538168620000668,2014-01-01 01:02:48,POINT(-8.676279 41.162049),POINT(-8.647101 41.154201),2014-01-01 01:02:48
20000338,1388537751620000338,2014-01-01 00:55:51,POINT(-8.679906 41.157684),POINT(-8.598141 41.161833),2014-01-01 00:55:51
20000010,1388538902620000010,2014-01-01 01:15:02,POINT(-8.639883 41.159817),POINT(-8.649045 41.178483),2014-01-01 01:15:02
20000199,1388538109620000199,2014-01-01 01:01:49,POINT(-8.645445 41.164614),POINT(-8.673156 41.158989),2014-01-01 01:01:49
20000089,1388537518620000089,2014-01-01 00:51:58,POINT(-8.672985 41.150079),POINT(-8.620812 41.149908),2014-01-01 00:51:58
20000424,1388538494620000424,2014-01-01 01:08:14,POINT(-8.604171 41.161059),POINT(-8.606448 41.198103),2014-01-01 01:08:14
20000571,1388536984620000571,2014-01-01 00:43:04,POINT(-8.649576 41.16726),POINT(-8.615781 41.145372),2014-01-01 00:43:04
20000403,1388537930620000403,2014-01-01 00:58:50,POINT(-8.667315 41.156442),POINT(-8.615322 41.142339),2014-01-01 00:58:50
20000610,1388538095620000610,2014-01-01 01:01:35,POINT(-8.639793 41.159763),POINT(-8.617491 41.151537),2014-01-01 01:01:35
20000216,1388538387620000216,2014-01-01 01:06:27,POINT(-8.619822 41.148),POINT(-8.659422 41.148324),2014-01-01 01:06:27
20000120,1388538000620000120,2014-01-01 01:00:00,POINT(-8.627769 41.175378),POINT(-8.621424 41.147505),2014-01-01 01:00:00
20000453,1388538692620000453,2014-01-01 01:11:32,POINT(-8.599311 41.149206),POINT(-8.61399 41.178366),2014-01-01 01:11:32
20000285,1388538125620000285,2014-01-01 01:02:05,POINT(-8.615502 41.140629),POINT(-8.674938 41.164416),2014-01-01 01:02:05
20000618,1388538121620000618,2014-01-01 01:02:01,POINT(-8.674128 41.153985),POINT(-8.619183 41.146164),2014-01-01 01:02:01
20000005,1388538970620000005,2014-01-01 01:16:10,POINT(-8.589357 41.169834),POINT(-8.606124 41.150034),2014-01-01 01:16:10
20000421,1388538904620000421,2014-01-01 01:15:04,POINT(-8.680266 41.160762),POINT(-8.68149 41.156577),2014-01-01 01:15:04
20000436,1388536426620000436,2014-01-01 00:33:46,POINT(-8.649288 41.154345),POINT(-8.615826 41.145273),2014-01-01 00:33:46
20000179,1388537665620000179,2014-01-01 00:54:25,POINT(-8.593497 41.191992),POINT(-8.609688 41.150664),2014-01-01 00:54:25
20000254,1388538058620000254,2014-01-01 01:00:58,POINT(-8.610831 41.145246),POINT(-8.606718 41.116824),2014-01-01 01:00:58
20000217,1388538059620000217,2014-01-01 01:00:59,POINT(-8.682246 41.157585),POINT(-8.617752 41.146767),2014-01-01 01:00:59
20000687,1388538627620000687,2014-01-01 01:10:27,POINT(-8.60949 41.12883),POINT(-8.61507 41.140908),2014-01-01 01:10:27
20000058,1388538554620000058,2014-01-01 01:09:14,POINT(-8.610174 41.153499),POINT(-8.676099 41.150421),2014-01-01 01:09:14
20000280,1388538309620000280,2014-01-01 01:05:09,POINT(-8.619822 41.148054),POINT(-8.586873 41.178069),2014-01-01 01:05:09
20000196,1388536924620000196,2014-01-01 00:42:04,POINT(-8.587737 41.179716),POINT(-8.683614 41.159115),2014-01-01 00:42:04
20000345,1388536089620000345,2014-01-01 00:28:09,POINT(-8.613909 41.141304),POINT(-8.725617 41.271939),2014-01-01 00:28:09
20000308,1388536217620000308,2014-01-01 00:30:17,POINT(-8.586999 41.173272),POINT(-8.567523 41.20596),2014-01-01 00:30:17
20000020,1388538288620000020,2014-01-01 01:04:48,POINT(-8.674065 41.153886),POINT(-8.618706 41.146263),2014-01-01 01:04:48
20000067,1388538240620000067,2014-01-01 01:04:00,POINT(-8.612181 41.172804),POINT(-8.621388 41.14341),2014-01-01 01:04:00
20000332,1388538364620000332,2014-01-01 01:06:04,POINT(-8.614494 41.141475),POINT(-8.626068 41.152356),2014-01-01 01:06:04
20000235,1388538057620000235,2014-01-01 01:00:57,POINT(-8.612163 41.172849),POINT(-8.621451 41.143428),2014-01-01 01:00:57
20000261,1388538510620000261,2014-01-01 01:08:30,POINT(-8.630361 41.158008),POINT(-8.618148 41.166072),2014-01-01 01:08:30
20000588,1388536479620000588,2014-01-01 00:34:39,POINT(-8.607105 41.115897),POINT(-8.616582 41.144634),2014-01-01 00:34:39
20000450,1388536068620000450,2014-01-01 00:27:48,POINT(-8.62425 41.179428),POINT(-8.615574 41.145435),2014-01-01 00:27:48
20000046,1388538352620000046,2014-01-01 01:05:52,POINT(-8.609463 41.151285),POINT(-8.602443 41.156019),2014-01-01 01:05:52
20000680,1388537265620000680,2014-01-01 00:47:45,POINT(-8.67276 41.148909),POINT(-8.583156 41.16474),2014-01-01 00:47:45
20000142,1388537913620000142,2014-01-01 00:58:33,POINT(-8.612037 41.154012),POINT(-8.681634 41.156847),2014-01-01 00:58:33
20000419,1388538083620000419,2014-01-01 01:01:23,POINT(-8.62038 41.147127),POINT(-8.681175 41.156334),2014-01-01 01:01:23
20000684,1388536854620000684,2014-01-01 00:40:54,POINT(-8.605818 41.146839),POINT(-8.615223 41.141556),2014-01-01 00:40:54
20000632,1388537634620000632,2014-01-01 00:53:54,POINT(-8.61552 41.140647),POINT(-8.674821 41.180814),2014-01-01 00:53:54
20000903,1388537750620000903,2014-01-01 00:55:50,POINT(-8.639784 41.15979),POINT(-8.618562 41.146272),2014-01-01 00:55:50
20000303,1388538973620000303,2014-01-01 01:16:13,POINT(-8.62659 41.153589),POINT(-8.605791 41.153445),2014-01-01 01:16:13
20000166,1388537807620000166,2014-01-01 00:56:47,POINT(-8.609481 41.151267),POINT(-8.649423 41.151879),2014-01-01 00:56:47
20000304,1388536040620000304,2014-01-01 00:27:20,POINT(-8.610795 41.145588),POINT(-8.649774 41.154273),2014-01-01 00:27:20
20000362,1388539151620000362,2014-01-01 01:19:11,POINT(-8.599284 41.149197),POINT(-8.599545 41.182686),2014-01-01 01:19:11
20000109,1388538197620000109,2014-01-01 01:03:17,POINT(-8.674056 41.153886),POINT(-8.618976 41.146254),2014-01-01 01:03:17
20000359,1388538749620000359,2014-01-01 01:12:29,POINT(-8.614836 41.137353),POINT(-8.637912 41.143293),2014-01-01 01:12:29
20000657,1388537019620000657,2014-01-01 00:43:39,POINT(-8.685459 41.16492),POINT(-8.617698 41.146497),2014-01-01 00:43:39
20000269,1388539084620000269,2014-01-01 01:18:04,POINT(-8.604846 41.161176),POINT(-8.610039 41.153292),2014-01-01 01:18:04
20000343,1388538973620000343,2014-01-01 01:16:13,POINT(-8.609661 41.151231),POINT(-8.589753 41.173488),2014-01-01 01:16:13
20000586,1388538854620000586,2014-01-01 01:14:14,POINT(-8.647164 41.180859),POINT(-8.581401 41.181723),2014-01-01 01:14:14
20000372,1388537842620000372,2014-01-01 00:57:22,POINT(-8.612865 41.148279),POINT(-8.664282 41.169537),2014-01-01 00:57:22
20000226,1388538977620000226,2014-01-01 01:16:17,POINT(-8.635374 41.163948),POINT(-8.676522 41.153049),2014-01-01 01:16:17
20000482,1388538695620000482,2014-01-01 01:11:35,POINT(-8.615592 41.140593),POINT(-8.640819 41.161383),2014-01-01 01:11:35
20000678,1388536415620000678,2014-01-01 00:33:35,POINT(-8.58564 41.148603),POINT(-8.516232 41.403843),2014-01-01 00:33:35
20000658,1388538937620000658,2014-01-01 01:15:37,POINT(-8.568414 41.167611),POINT(-8.590212 41.156811),2014-01-01 01:15:37
20000074,1388538644620000074,2014-01-01 01:10:44,POINT(-8.617824 41.146326),POINT(-8.665002 41.16591),2014-01-01 01:10:44
20000309,1388537566620000309,2014-01-01 00:52:46,POINT(-8.611938 41.150313),POINT(-8.601993 41.173731),2014-01-01 00:52:46
20000233,1388538388620000233,2014-01-01 01:06:28,POINT(-8.607159 41.150259),POINT(-8.553825 41.215437),2014-01-01 01:06:28
20000086,1388539388620000086,2014-01-01 01:23:08,POINT(-8.591526 41.105916),POINT(-8.606124 41.12091),2014-01-01 01:23:08
20000430,1388538976620000430,2014-01-01 01:16:16,POINT(-8.629056 41.156433),POINT(-8.615961 41.145273),2014-01-01 01:16:16
20000364,1388538490620000364,2014-01-01 01:08:10,POINT(-8.609535 41.151312),POINT(-8.629848 41.202936),2014-01-01 01:08:10
20000024,1388537147620000024,2014-01-01 00:45:47,POINT(-8.646462 41.159304),POINT(-8.611011 41.152374),2014-01-01 00:45:47
20000640,1388538253620000640,2014-01-01 01:04:13,POINT(-8.615511 41.137281),POINT(-8.604576 41.157945),2014-01-01 01:04:13
